ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10138565,indian terrain boys blue & white regular fit printed casual shirt,indian terrain,boys,479,4,"blue and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10147437,indian terrain men black printed round neck t-shirt,indian terrain,men,449,5,"black printed t-shirt, has a round neck, and short sleeves",black
10136201,indian terrain boys black regular fit self design trousers,indian terrain,boys,599,4,"black self design mid-rise trousers, button closure, and 5 pockets",black
10148337,indian terrain men beige brooklyn brooklyn slim fit solid regular trousers,indian terrain,men,1349,7,"beige solid low-rise trousers, button closure, and 5 pockets",beige
10137997,kazarmax men navy blue slip-on walking sneakers,kazarmax,men,1149,5,"a pair of round-toe navy blue slip-on walking sneakers, has regular styling, slip-on detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",blue
10145295,gap girl graphic short sleeve t-shirt,gap,girls,1299,4,"standout, specially designed graphics let you be yousoft knitshort sleevescrewneckassorted graphics at front",other
10136115,indian terrain boys grey printed sweatshirt,indian terrain,boys,674,4,"grey printed sweatshirt, has a round neck,  straight hem",grey
10148423,indian terrain men grey brooklyn slim fit self design smart casual regular trousers,indian terrain,men,1209,5,"grey self-design mid-rise smart casual regular trousers, has a waistband with belt loops, button and zip closure, and 4 pocketsthe model is wearing a belt from the stylist's collection. the product doesn't come with the belt.",grey
10136651,mast & harbour men blue printed sweatshirt,mast & harbour,men,1299,5,"blue printed sweatshirt, has a round neck, long sleeves, straight hem",blue
10151371,indian terrain men navy blue & white slim fit printed smart casual shirt,indian terrain,men,899,6,"navy blue and white printed smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10147441,indian terrain men navy blue striped round neck t-shirt,indian terrain,men,584,5,"navy blue striped t-shirt, has a round neck, and long sleeves",blue
10136099,indian terrain boys black self design sweatshirt,indian terrain,boys,472,4,"black self design sweatshirt, has a round neck,  straight hem",black
10136401,indian terrain boys grey regular fit solid formal trousers,indian terrain,boys,599,3,"grey solid mid-rise trousers, button closure, and 4 pockets",grey
10144063,chkokko men grey solid round neck training t-shirt,chkokko,men,466,5,"grey solid training t-shirt, has a round neck, and short sleeves",grey
10148367,indian terrain men grey brooklyn slim fit solid regular trousers,indian terrain,men,1349,7,"grey solid low-rise trousers, button closure, and 5 pockets",grey
10137545,franco leone men brown solid leather formal slip-ons,franco leone,men,1031,5,a pair of brown round-toed solid formal slip-onsleather uppercushioned footbedtextured and patterned outsole with a stacked heelwarranty: 3 monthswarranty provided by brand owner / manufacturer,brown
10137185,puma unisex black puma turin ii nl sneakers,puma,unisex,2399,5,"special tecnology:softfoam+ comfort gives you a plush, seamless ride as you transition from heel to toedesign details:a pair of round-toe black sneakers, has regular styling, lace-up detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10150181,indian terrain men charcoal grey brooklyn slim fit printed regular smart casual trousers,indian terrain,men,1079,5,"charcoal grey printed mid-rise trousers, button closure, and 5 pockets",grey
10147605,indian terrain men cream-coloured solid henley neck t-shirt,indian terrain,men,719,5,"cream-coloured solid t-shirt, has a henley neck, and long sleeves",red
10138679,indian terrain boys blue striped cotton regular fit casual shirt,indian terrain,boys,629,4,"blue striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10141843,dorothy perkins women beige & brown snakeskin printed leather open toe flats,dorothy perkins,women,1196,5,"a pair of beige & brown leather open-toed flats, has regular styling, no back strap detailleather upper with snakeskin print and embellished detailcushioned footbedtextured and patterned outsole",brown
10144003,chkokko women mustard yellow solid hooded sweatshirt,chkokko,women,547,5,"mustard yellow solid sweatshirt, has an attached hood, long sleeves, one pocket",yellow
10144289,roadster women red & black pure cotton printed boxy top,roadster,women,279,5,"red and black printed woven boxy  top, has a round neck, and long sleeves",red
1014818,freehand navy printed slim fit casual shirt,freehand,men,899,5,"navy blue printed casual shirt, has a spread collar, a full button placket, long sleeves, a patch pocket, a curved hem",navy
10147439,indian terrain men navy blue solid polo collar t-shirt,indian terrain,men,854,5,"navy blue solid t-shirt, has a polo collar, and short sleeves",blue
10145357,gap boys green printed round neck t-shirt,gap,boys,899,3,"green printed t-shirt, has a round neck, and long sleeves",green
10138423,indian terrain boys orange regular fit solid casual shirt,indian terrain,boys,404,3,"orange solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",orange
10146245,soles women black embellished open toe flats,soles,women,980,5,"embellishedblack open-toed flats, has regular styling, no back strap detailsynthetic uppercushioned footbedtextured and patterned outsole",black
10137359,puma unisex black escaper core softfoam + sneakers,puma,unisex,2974,5,"special technologies:the 4dfit supportive system ensures an engineered fit to your foot through a flexible moulded cage.the soft density propelfoam midsole compound offers extra response and lightweight cushioning for comfort and agility with every stride, whereas the full rubber outsole enables traction and durability.softfoam + insole provides superior cushioning and comfort ideal for every stage of your dayproduct design details:a pair of black running sports shoes, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolewith lowered midsole heights, articulated chevron design, and flex grooves in the forefootthe forefoot is equipped with flexible breathable mesh and the heel delivers layers of interest and reflectivity allowing this shoe to move with the foot and offer a fresh look.warranty: 3 monthswarranty provided by brand/manufacturer",black
10142249,dorothy perkins women silver-toned & rose gold-toned leather one toe flats,dorothy perkins,women,1196,5,"a pair of silver-toned, rose gold-toned and gold-toned one-toe flats, has regular styling, buckle detailleather uppercushioned footbedtextured and patterned outsole",gold
10149053,indian terrain men white brooklyn slim fit self design regular trousers,indian terrain,men,1099,5,"white self-design low-rise trousers, button closure, and 4 pockets",white
10145445,jewels galaxy black gold-plated stone-studded circular drop earrings,jewels galaxy,women,630,3,"black gold-plated circular drop earrings, has artificial stonessecured with a post and back closure",black
10138555,indian terrain boys blue & white regular fit printed casual shirt,indian terrain,boys,584,4,"blue and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10149241,indian terrain men rust red brooklyn slim fit solid chinos,indian terrain,men,1399,5,"rust red solid low-rise trousers, button closure, and 5 pockets",red
10136409,indian terrain boys green printed sweatshirt,indian terrain,boys,449,4,"green printed sweatshirt, has a round neck, long sleeves, straight hem",green
10146519,kleio green solid sling bag,kleio,women,671,5,"green  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pockettablet sleeve: nonon-detachable sling strapwarranty: 3 monthswarranty provided by brand/manufacturer",green
10147731,indian terrain men green printed polo collar t-shirt,indian terrain,men,719,5,"green printed t-shirt, has a polo collar, and short sleeves",green
10143559,calvin klein jeans men navy blue solid backpack,calvin klein jeans,men,8449,6,navy blue backpacknon-padded haul loop1 main compartment with zip closurenon-padded backzip pocketpadded shoulder strap: non-paddedwater-resistance: no,blue
10145313,gap boys logo short sleeve tshirt,gap,boys,1299,3,"standout, specially designed graphics let you be yousoft knitpanels at short sleevescrewnecklogo at chest",other
10138883,indian terrain boys blue chambray regular fit striped casual shirt,indian terrain,boys,584,5,"blue striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10139015,oomph women gold-toned artificial stone-studded anklet,oomph,women,431,4,gold-toned snake chain stone-studded ankletsecured with an adjustable lobster claspwarranty: 1 monthwarranty provided by brand/ manufacturer,gold
10145071,gap girls red & black checked fit and flare dress,gap,girls,1249,3,"red and black checked woven fit and flare dress, has a round neck, long sleeves, button closure, and flared hem",red
10144137,chkokko women navy blue solid round neck t-shirt,chkokko,women,464,5,"navy blue solid t-shirt, has a round neck, and short sleeves",blue
